Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2025-12-22T13:30:00+01:00;PT15M;Onshore;Wallonia;Elia;0.46;1.6;0.0;10.0;2.7;0.0;13.3;1.6;0.0;12.1;32.3;6.9;77.5;188.2;0.0;''
2025-12-22T13:15:00+01:00;PT15M;Onshore;Wallonia;Elia;0.01;1.7;0.0;10.3;3.0;0.0;13.6;1.6;0.0;12.2;32.1;6.8;75.0;188.2;0.0;''
2025-12-22T13:00:00+01:00;PT15M;Onshore;Wallonia;Elia;0.03;1.9;0.0;10.6;3.4;0.0;14.0;1.8;0.0;12.1;31.7;6.6;71.3;188.2;0.0;''
2025-12-22T12:45:00+01:00;PT15M;Onshore;Wallonia;Elia;0.28;2.4;0.2;11.0;4.5;0.2;15.1;2.0;0.0;12.2;31.2;6.2;67.5;188.2;0.0;''
2025-12-22T12:30:00+01:00;PT15M;Onshore;Wallonia;Elia;1.76;2.6;0.3;11.1;5.3;0.3;15.7;2.3;0.1;12.5;30.3;5.9;65.8;188.2;0.01;''
2025-12-22T12:15:00+01:00;PT15M;Onshore;Wallonia;Elia;2.6;2.9;0.3;11.5;5.9;0.5;16.5;2.6;0.1;12.8;29.6;5.7;66.8;188.2;0.01;''
2025-12-22T12:00:00+01:00;PT15M;Onshore;Wallonia;Elia;2.87;3.1;0.4;11.8;6.8;0.8;17.3;2.9;0.1;13.1;29.0;5.4;70.3;188.2;0.02;''
2025-12-22T11:45:00+01:00;PT15M;Onshore;Wallonia;Elia;4.44;3.5;0.5;12.1;8.0;1.4;18.7;3.3;0.2;13.6;27.8;4.9;73.2;188.2;0.02;''
2025-12-22T11:30:00+01:00;PT15M;Onshore;Wallonia;Elia;5.34;3.9;0.8;12.5;8.4;1.7;19.2;3.9;0.7;14.1;26.7;4.6;73.5;188.2;0.03;''
2025-12-22T11:15:00+01:00;PT15M;Onshore;Wallonia;Elia;5.36;4.4;1.0;13.0;9.0;2.2;19.8;4.3;1.1;14.5;25.8;4.3;70.7;188.2;0.03;''
2025-12-22T11:00:00+01:00;PT15M;Onshore;Wallonia;Elia;5.06;5.0;1.4;13.5;9.5;2.8;20.3;4.8;1.4;14.7;24.8;4.1;65.1;188.2;0.03;''
2025-12-22T10:45:00+01:00;PT15M;Onshore;Wallonia;Elia;6.71;6.1;1.8;14.7;10.2;3.4;20.9;5.4;1.8;15.2;23.6;4.4;59.4;188.2;0.04;''
2025-12-22T10:30:00+01:00;PT15M;Onshore;Wallonia;Elia;6.72;6.9;2.3;15.5;10.6;3.7;21.3;6.1;2.3;15.8;22.7;5.2;54.8;188.2;0.04;''
2025-12-22T10:15:00+01:00;PT15M;Onshore;Wallonia;Elia;5.32;7.8;2.7;16.4;11.0;4.2;21.7;6.7;2.9;16.5;21.8;5.6;51.4;188.2;0.03;''
2025-12-22T10:00:00+01:00;PT15M;Onshore;Wallonia;Elia;7.55;8.4;3.1;17.1;11.3;4.4;21.9;7.1;3.4;17.0;20.8;5.2;48.7;188.2;0.04;''
2025-12-22T09:45:00+01:00;PT15M;Onshore;Wallonia;Elia;10.7;10.2;3.8;18.8;10.8;4.9;21.4;8.3;4.0;18.0;19.9;4.9;46.3;188.2;0.06;''
2025-12-22T09:30:00+01:00;PT15M;Onshore;Wallonia;Elia;15.72;10.8;4.1;19.3;11.0;5.2;21.7;9.2;4.5;18.8;19.1;4.5;44.7;188.2;0.08;''
2025-12-22T09:15:00+01:00;PT15M;Onshore;Wallonia;Elia;17.94;11.3;4.5;19.8;11.5;5.5;22.2;10.2;5.2;19.6;18.1;4.3;43.5;188.2;0.1;''
2025-12-22T09:00:00+01:00;PT15M;Onshore;Wallonia;Elia;13.72;12.0;5.0;20.5;11.7;5.6;23.0;10.9;5.8;20.5;17.3;4.0;43.3;188.2;0.07;''
2025-12-22T08:45:00+01:00;PT15M;Onshore;Wallonia;Elia;12.52;12.7;5.8;21.3;12.6;5.8;24.1;12.0;6.5;21.5;16.4;3.6;43.1;188.2;0.07;''
2025-12-22T08:30:00+01:00;PT15M;Onshore;Wallonia;Elia;13.83;13.3;6.2;21.9;13.2;6.3;24.8;12.8;7.1;22.6;15.7;3.2;43.1;188.2;0.07;''
2025-12-22T08:15:00+01:00;PT15M;Onshore;Wallonia;Elia;14.48;13.8;6.6;22.7;13.9;6.7;25.7;13.7;7.6;23.4;14.9;2.7;43.5;188.2;0.08;''
2025-12-22T08:00:00+01:00;PT15M;Onshore;Wallonia;Elia;15.92;14.4;6.9;23.5;15.0;7.3;26.6;14.4;8.1;24.5;14.1;2.8;44.2;188.2;0.08;''
2025-12-22T07:45:00+01:00;PT15M;Onshore;Wallonia;Elia;14.08;12.7;5.3;22.4;17.2;9.3;29.0;15.2;8.5;25.5;13.4;3.0;44.7;188.2;0.07;''
2025-12-22T07:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.61;13.3;5.7;23.1;18.2;10.0;30.1;15.9;8.7;27.1;12.7;3.0;45.7;188.2;0.07;''
2025-12-22T07:15:00+01:00;PT15M;Onshore;Wallonia;Elia;9.41;13.8;6.1;23.5;19.2;10.3;31.6;16.7;8.3;29.2;11.9;2.8;47.0;188.2;0.05;''
2025-12-22T07:00:00+01:00;PT15M;Onshore;Wallonia;Elia;7.66;14.3;6.4;24.1;20.1;10.4;33.1;17.2;7.5;31.5;11.2;2.2;48.5;188.2;0.04;''
2025-12-22T06:45:00+01:00;PT15M;Onshore;Wallonia;Elia;10.22;14.5;6.8;24.4;21.4;10.9;35.2;18.2;6.9;34.3;10.2;1.3;49.9;188.2;0.05;''
2025-12-22T06:30:00+01:00;PT15M;Onshore;Wallonia;Elia;15.47;15.2;7.0;25.1;22.2;11.0;36.5;19.2;7.2;36.1;9.8;1.1;50.6;188.2;0.08;''
2025-12-22T06:15:00+01:00;PT15M;Onshore;Wallonia;Elia;20.35;15.7;7.5;26.0;22.9;11.2;37.7;20.2;8.3;36.6;9.2;1.0;50.0;188.2;0.11;''
2025-12-22T06:00:00+01:00;PT15M;Onshore;Wallonia;Elia;21.34;16.3;7.9;26.8;23.3;11.5;38.7;20.9;10.1;36.1;8.9;1.1;48.5;188.2;0.11;''
2025-12-22T05:45:00+01:00;PT15M;Onshore;Wallonia;Elia;20.11;17.0;8.1;28.1;22.9;11.0;38.9;22.4;12.7;36.6;8.5;1.2;46.9;188.2;0.11;''
2025-12-22T05:30:00+01:00;PT15M;Onshore;Wallonia;Elia;18.57;17.6;8.4;28.8;23.0;11.3;39.1;22.9;13.8;36.3;8.3;1.2;46.3;188.2;0.1;''
2025-12-22T05:15:00+01:00;PT15M;Onshore;Wallonia;Elia;19.28;18.2;8.9;29.5;23.0;11.7;38.7;23.2;14.3;36.2;7.9;1.1;46.3;188.2;0.1;''
2025-12-22T05:00:00+01:00;PT15M;Onshore;Wallonia;Elia;20.8;18.7;9.6;30.2;22.7;12.3;37.8;23.2;14.1;36.3;7.6;1.0;47.2;188.2;0.11;''
2025-12-22T04:45:00+01:00;PT15M;Onshore;Wallonia;Elia;23.87;19.6;10.2;30.9;22.2;12.2;36.4;23.3;14.1;36.5;7.2;0.8;48.0;188.2;0.13;''
2025-12-22T04:30:00+01:00;PT15M;Onshore;Wallonia;Elia;25.73;19.8;10.4;31.1;21.7;12.2;35.4;23.0;13.7;36.3;7.0;0.8;48.0;188.2;0.14;''
2025-12-22T04:15:00+01:00;PT15M;Onshore;Wallonia;Elia;25.27;19.9;10.5;31.2;21.3;11.9;34.9;22.5;13.3;35.7;6.8;0.8;46.8;188.2;0.13;''
2025-12-22T04:00:00+01:00;PT15M;Onshore;Wallonia;Elia;27.13;19.7;10.6;31.1;20.9;11.3;34.4;22.1;13.0;35.2;6.5;0.9;44.8;188.2;0.14;''
2025-12-22T03:45:00+01:00;PT15M;Onshore;Wallonia;Elia;23.5;18.8;9.4;30.1;20.0;10.1;33.5;21.0;12.2;34.0;6.3;1.0;42.5;188.2;0.12;''
2025-12-22T03:30:00+01:00;PT15M;Onshore;Wallonia;Elia;23.64;18.5;9.1;29.9;19.5;9.5;32.8;20.4;11.6;33.3;6.0;1.0;41.5;188.2;0.13;''
2025-12-22T03:15:00+01:00;PT15M;Onshore;Wallonia;Elia;26.96;18.2;9.0;29.7;18.8;9.0;32.3;19.6;10.8;32.4;5.7;0.9;41.1;188.2;0.14;''
2025-12-22T03:00:00+01:00;PT15M;Onshore;Wallonia;Elia;24.01;17.9;8.8;29.3;18.5;8.5;31.8;18.6;10.1;31.5;5.5;0.7;42.0;188.2;0.13;''
2025-12-22T02:45:00+01:00;PT15M;Onshore;Wallonia;Elia;21.41;16.9;7.5;28.2;17.5;7.7;30.8;17.3;8.6;29.9;5.3;0.6;42.7;188.2;0.11;''
2025-12-22T02:30:00+01:00;PT15M;Onshore;Wallonia;Elia;23.5;16.2;6.9;27.6;17.1;7.4;30.3;16.5;8.0;29.2;5.0;0.4;43.8;188.2;0.12;''
2025-12-22T02:15:00+01:00;PT15M;Onshore;Wallonia;Elia;22.91;15.5;6.4;26.8;16.7;7.0;29.7;15.8;7.2;28.6;4.9;0.3;44.8;188.2;0.12;''
2025-12-22T02:00:00+01:00;PT15M;Onshore;Wallonia;Elia;23.0;14.9;6.1;26.3;16.3;6.8;29.3;15.2;6.5;27.8;4.6;0.3;45.9;188.2;0.12;''
2025-12-22T01:45:00+01:00;PT15M;Onshore;Wallonia;Elia;19.73;19.2;9.5;31.6;16.1;6.7;29.2;14.5;5.7;27.2;4.4;0.3;47.1;188.2;0.1;''
2025-12-22T01:30:00+01:00;PT15M;Onshore;Wallonia;Elia;18.62;18.8;9.0;31.0;16.0;6.7;29.0;14.0;5.3;26.9;4.3;0.3;47.7;188.2;0.1;''
2025-12-22T01:15:00+01:00;PT15M;Onshore;Wallonia;Elia;14.64;18.2;8.7;30.3;15.6;6.5;28.5;13.9;5.1;26.8;4.1;0.3;48.0;188.2;0.08;''
2025-12-22T01:00:00+01:00;PT15M;Onshore;Wallonia;Elia;13.62;17.4;8.0;29.4;15.3;6.1;28.3;13.8;5.1;26.8;4.1;0.3;47.7;188.2;0.07;''
2025-12-22T00:45:00+01:00;PT15M;Onshore;Wallonia;Elia;9.33;16.5;7.2;28.0;15.1;6.0;28.2;13.9;5.2;26.9;4.0;0.3;47.6;188.2;0.05;''
2025-12-22T00:30:00+01:00;PT15M;Onshore;Wallonia;Elia;6.43;16.2;7.0;27.6;14.8;5.9;27.9;14.0;5.3;27.0;3.9;0.3;47.6;188.2;0.03;''
2025-12-22T00:15:00+01:00;PT15M;Onshore;Wallonia;Elia;5.08;15.9;6.8;27.1;14.8;5.9;27.9;14.1;5.4;27.1;3.8;0.3;48.1;188.2;0.03;''
2025-12-22T00:00:00+01:00;PT15M;Onshore;Wallonia;Elia;4.21;15.7;6.5;27.0;14.7;5.9;27.9;14.3;5.6;27.1;3.8;0.3;48.9;188.2;0.02;''
2025-12-21T23:45:00+01:00;PT15M;Onshore;Wallonia;Elia;5.38;14.7;5.5;26.4;12.6;3.8;25.2;8.6;1.2;19.9;4.0;0.0;53.2;188.2;0.03;''
2025-12-21T23:30:00+01:00;PT15M;Onshore;Wallonia;Elia;6.07;14.6;5.3;26.2;13.0;3.8;26.1;9.1;1.5;20.4;3.9;0.0;53.2;188.2;0.03;''
2025-12-21T23:15:00+01:00;PT15M;Onshore;Wallonia;Elia;8.21;14.6;5.3;25.9;13.6;3.7;27.3;9.5;1.8;20.9;3.9;0.0;53.2;188.2;0.04;''
2025-12-21T23:00:00+01:00;PT15M;Onshore;Wallonia;Elia;9.83;14.7;5.5;26.1;14.0;3.2;28.9;10.0;2.2;21.5;3.9;0.0;53.2;188.2;0.05;''
2025-12-21T22:45:00+01:00;PT15M;Onshore;Wallonia;Elia;10.71;14.6;5.2;26.0;15.4;3.8;31.5;11.4;3.4;23.0;3.9;0.0;53.2;188.2;0.06;''
2025-12-21T22:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.06;14.8;5.5;26.3;16.4;4.4;33.3;12.5;4.3;24.4;3.9;0.0;53.2;188.2;0.06;''
2025-12-21T22:15:00+01:00;PT15M;Onshore;Wallonia;Elia;13.44;15.2;5.9;26.5;17.3;5.0;34.7;13.5;4.8;25.5;3.9;0.0;53.1;188.2;0.07;''
2025-12-21T22:00:00+01:00;PT15M;Onshore;Wallonia;Elia;16.58;15.5;6.3;26.9;18.5;5.9;35.9;14.4;5.6;26.8;3.9;0.0;53.1;188.2;0.09;''
2025-12-21T21:45:00+01:00;PT15M;Onshore;Wallonia;Elia;16.85;16.5;7.0;27.9;19.9;7.3;37.4;15.8;6.8;28.7;3.8;0.0;53.1;188.2;0.09;''
2025-12-21T21:30:00+01:00;PT15M;Onshore;Wallonia;Elia;15.97;17.3;7.7;29.2;21.1;8.5;38.4;16.9;7.4;30.5;3.8;0.0;53.7;188.2;0.08;''
2025-12-21T21:15:00+01:00;PT15M;Onshore;Wallonia;Elia;18.66;18.3;8.1;30.6;22.1;9.7;39.4;18.2;8.0;32.7;3.8;0.0;54.5;188.2;0.1;''
2025-12-21T21:00:00+01:00;PT15M;Onshore;Wallonia;Elia;18.44;19.0;8.3;32.6;23.0;10.9;40.3;19.3;8.3;35.1;3.7;0.0;56.2;188.2;0.1;''
2025-12-21T20:45:00+01:00;PT15M;Onshore;Wallonia;Elia;21.24;20.9;9.3;35.1;24.5;12.4;41.4;20.9;8.9;38.0;3.7;0.0;57.7;188.2;0.11;''
2025-12-21T20:30:00+01:00;PT15M;Onshore;Wallonia;Elia;23.85;22.6;10.2;37.6;25.6;13.6;42.6;21.8;9.2;39.7;3.6;0.0;58.3;188.2;0.13;''
2025-12-21T20:15:00+01:00;PT15M;Onshore;Wallonia;Elia;30.02;24.1;11.3;40.2;26.6;14.5;43.6;22.7;9.7;41.0;3.6;0.0;58.0;188.2;0.16;''
2025-12-21T20:00:00+01:00;PT15M;Onshore;Wallonia;Elia;32.24;25.9;12.3;42.8;27.5;15.3;44.9;23.8;10.7;41.8;3.6;0.0;56.8;188.2;0.17;''
2025-12-21T19:45:00+01:00;PT15M;Onshore;Wallonia;Elia;32.77;26.2;12.8;42.9;28.8;16.0;46.3;24.9;11.6;42.8;3.6;0.1;55.5;188.2;0.17;''
2025-12-21T19:30:00+01:00;PT15M;Onshore;Wallonia;Elia;33.61;27.6;13.0;45.9;29.4;16.4;47.4;25.8;12.2;43.9;3.6;0.2;54.4;188.2;0.18;''
2025-12-21T19:15:00+01:00;PT15M;Onshore;Wallonia;Elia;36.23;29.1;13.1;48.9;30.1;16.5;48.6;26.7;12.6;45.1;3.5;0.1;53.3;188.2;0.19;''
2025-12-21T19:00:00+01:00;PT15M;Onshore;Wallonia;Elia;44.2;30.4;13.3;51.7;30.9;16.5;49.9;27.5;12.7;46.6;3.5;0.0;52.4;188.2;0.23;''
2025-12-21T18:45:00+01:00;PT15M;Onshore;Wallonia;Elia;49.24;32.3;14.1;54.6;31.7;16.5;51.4;29.2;14.0;49.1;3.5;0.0;51.2;188.2;0.26;''
2025-12-21T18:30:00+01:00;PT15M;Onshore;Wallonia;Elia;40.13;33.3;14.6;56.8;32.1;16.0;53.0;29.5;13.6;49.7;3.4;0.0;50.0;188.2;0.21;''
2025-12-21T18:15:00+01:00;PT15M;Onshore;Wallonia;Elia;45.47;34.2;14.8;58.0;32.4;14.8;54.5;29.7;13.3;50.3;3.4;0.0;48.8;188.2;0.24;''
2025-12-21T18:00:00+01:00;PT15M;Onshore;Wallonia;Elia;54.99;34.7;15.3;58.7;32.5;13.1;56.6;30.0;13.4;50.5;3.4;0.0;47.5;188.2;0.29;''
2025-12-21T17:45:00+01:00;PT15M;Onshore;Wallonia;Elia;58.39;35.2;16.3;58.9;32.3;11.3;58.4;29.8;13.2;50.6;3.5;0.1;46.3;188.2;0.31;''
2025-12-21T17:30:00+01:00;PT15M;Onshore;Wallonia;Elia;52.46;35.1;15.8;58.7;32.0;10.4;58.6;29.7;12.9;50.4;3.5;0.1;46.0;188.2;0.28;''
2025-12-21T17:15:00+01:00;PT15M;Onshore;Wallonia;Elia;48.93;34.8;15.5;58.8;31.4;10.5;57.3;29.3;12.8;50.1;3.6;0.3;46.9;188.2;0.26;''
2025-12-21T17:00:00+01:00;PT15M;Onshore;Wallonia;Elia;44.33;34.6;15.3;58.7;30.6;11.6;54.2;28.6;12.7;49.6;3.7;0.7;48.9;188.2;0.24;''
2025-12-21T16:45:00+01:00;PT15M;Onshore;Wallonia;Elia;38.15;33.9;14.8;57.5;28.6;11.5;50.0;26.3;10.9;47.3;3.9;1.1;51.1;188.2;0.2;''
2025-12-21T16:30:00+01:00;PT15M;Onshore;Wallonia;Elia;37.03;33.3;14.0;57.0;27.0;11.7;46.5;25.0;10.6;45.5;4.0;1.4;52.2;188.2;0.2;''
2025-12-21T16:15:00+01:00;PT15M;Onshore;Wallonia;Elia;38.83;32.6;13.6;56.4;25.3;11.8;42.9;23.8;10.5;43.3;4.2;1.5;52.1;188.2;0.21;''
2025-12-21T16:00:00+01:00;PT15M;Onshore;Wallonia;Elia;34.47;32.1;13.1;55.9;23.8;11.9;39.6;22.6;10.7;40.3;4.3;1.4;51.1;188.2;0.18;''
2025-12-21T15:45:00+01:00;PT15M;Onshore;Wallonia;Elia;24.81;28.7;10.0;51.6;20.9;10.8;35.0;20.7;10.3;36.6;4.6;1.5;50.2;188.2;0.13;''
2025-12-21T15:30:00+01:00;PT15M;Onshore;Wallonia;Elia;21.46;27.4;9.3;49.3;19.3;10.3;32.2;19.8;10.4;34.6;4.8;1.4;49.3;188.2;0.11;''
2025-12-21T15:15:00+01:00;PT15M;Onshore;Wallonia;Elia;17.41;26.1;9.4;46.2;17.6;9.1;30.1;19.0;10.0;33.1;4.9;1.2;48.1;188.2;0.09;''
2025-12-21T15:00:00+01:00;PT15M;Onshore;Wallonia;Elia;12.9;24.8;10.3;42.5;16.0;7.6;28.4;18.1;9.2;32.2;5.1;1.1;46.9;188.2;0.07;''
2025-12-21T14:45:00+01:00;PT15M;Onshore;Wallonia;Elia;10.99;22.6;10.6;37.3;14.0;5.4;26.3;17.2;8.9;31.2;5.6;0.8;45.9;188.2;0.06;''
2025-12-21T14:30:00+01:00;PT15M;Onshore;Wallonia;Elia;13.26;21.5;10.9;34.6;13.1;4.7;25.3;16.9;8.7;30.7;5.9;0.6;44.7;188.2;0.07;''
2025-12-21T14:15:00+01:00;PT15M;Onshore;Wallonia;Elia;15.31;20.5;10.5;32.6;12.6;4.3;24.4;16.7;8.8;30.2;6.1;0.4;43.4;188.2;0.08;''
2025-12-21T14:00:00+01:00;PT15M;Onshore;Wallonia;Elia;10.54;19.5;9.4;31.7;12.0;4.3;23.5;16.6;9.1;29.5;6.4;0.3;42.2;188.2;0.06;''
2025-12-21T13:45:00+01:00;PT15M;Onshore;Wallonia;Elia;9.49;14.0;5.3;24.2;11.5;4.3;22.5;16.9;9.6;29.2;6.7;0.3;40.9;188.2;0.05;''
2025-12-21T13:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.45;13.9;5.6;23.8;11.4;4.1;22.3;16.9;9.5;29.2;6.9;0.3;40.2;188.2;0.07;''
2025-12-21T13:15:00+01:00;PT15M;Onshore;Wallonia;Elia;13.77;13.9;5.8;23.6;11.5;4.2;22.6;17.2;9.1;29.5;7.0;0.3;40.2;188.2;0.07;''
2025-12-21T13:00:00+01:00;PT15M;Onshore;Wallonia;Elia;14.47;14.0;6.0;23.8;12.0;4.3;23.4;17.4;8.4;30.4;7.2;0.3;40.8;188.2;0.08;''
2025-12-21T12:45:00+01:00;PT15M;Onshore;Wallonia;Elia;13.92;14.9;7.0;24.7;13.2;5.0;25.2;18.0;7.6;31.5;7.3;0.3;41.3;188.2;0.07;''
2025-12-21T12:30:00+01:00;PT15M;Onshore;Wallonia;Elia;12.4;15.5;7.0;25.8;13.6;5.4;26.0;18.4;7.6;32.3;7.3;0.3;41.6;188.2;0.07;''
2025-12-21T12:15:00+01:00;PT15M;Onshore;Wallonia;Elia;15.41;16.1;6.7;27.4;14.2;5.8;26.6;18.7;8.2;32.3;7.3;0.3;41.6;188.2;0.08;''
2025-12-21T12:00:00+01:00;PT15M;Onshore;Wallonia;Elia;17.93;16.8;6.2;29.9;14.7;6.3;27.2;18.7;9.0;31.7;7.3;0.3;41.4;188.2;0.1;''
2025-12-21T11:45:00+01:00;PT15M;Onshore;Wallonia;Elia;16.76;18.5;6.6;32.8;15.5;7.3;27.9;18.6;9.9;30.8;7.2;0.3;41.1;188.2;0.09;''
2025-12-21T11:30:00+01:00;PT15M;Onshore;Wallonia;Elia;16.86;19.4;6.6;34.6;16.0;7.9;28.4;18.8;10.4;30.9;7.2;0.3;40.8;188.2;0.09;''
2025-12-21T11:15:00+01:00;PT15M;Onshore;Wallonia;Elia;19.11;20.2;6.9;35.9;16.5;8.4;28.7;19.2;10.5;31.5;7.1;0.3;40.5;188.2;0.1;''
2025-12-21T11:00:00+01:00;PT15M;Onshore;Wallonia;Elia;17.04;20.7;7.5;36.9;16.8;8.7;28.9;19.5;10.2;32.8;7.0;0.3;40.2;188.2;0.09;''
2025-12-21T10:45:00+01:00;PT15M;Onshore;Wallonia;Elia;13.05;21.6;8.4;37.1;17.0;9.0;29.1;20.4;10.2;34.5;6.8;0.3;39.7;188.2;0.07;''
2025-12-21T10:30:00+01:00;PT15M;Onshore;Wallonia;Elia;11.84;22.1;8.8;37.7;17.1;9.1;29.2;20.7;10.1;35.8;6.7;0.3;38.8;188.2;0.06;''
2025-12-21T10:15:00+01:00;PT15M;Onshore;Wallonia;Elia;15.87;22.3;9.1;38.1;17.1;9.1;29.2;21.3;9.9;36.9;6.6;0.3;37.7;188.2;0.08;''
2025-12-21T10:00:00+01:00;PT15M;Onshore;Wallonia;Elia;16.52;22.6;9.4;38.7;17.3;9.3;29.3;21.8;9.6;37.9;6.6;0.4;36.1;188.2;0.09;''
2025-12-21T09:45:00+01:00;PT15M;Onshore;Wallonia;Elia;16.57;22.8;9.8;38.5;17.3;9.3;29.3;22.6;9.7;39.4;6.6;0.4;34.5;188.2;0.09;''
2025-12-21T09:30:00+01:00;PT15M;Onshore;Wallonia;Elia;16.85;23.2;10.0;38.9;17.5;9.1;29.6;23.1;9.6;40.2;6.5;0.4;33.7;188.2;0.09;''
2025-12-21T09:15:00+01:00;PT15M;Onshore;Wallonia;Elia;20.6;23.4;10.2;39.2;17.6;8.9;30.1;23.4;9.7;40.8;6.3;0.4;33.5;188.2;0.11;''
2025-12-21T09:00:00+01:00;PT15M;Onshore;Wallonia;Elia;18.39;23.5;10.3;39.7;17.6;8.1;31.0;23.7;10.1;41.0;6.2;0.4;34.3;188.2;0.1;''
2025-12-21T08:45:00+01:00;PT15M;Onshore;Wallonia;Elia;17.55;23.8;10.7;39.4;17.8;7.5;31.7;23.9;10.3;41.1;6.1;0.4;35.0;188.2;0.09;''
2025-12-21T08:30:00+01:00;PT15M;Onshore;Wallonia;Elia;19.38;23.9;10.8;39.7;17.6;6.9;32.1;24.2;10.5;41.4;6.0;0.4;35.6;188.2;0.1;''
2025-12-21T08:15:00+01:00;PT15M;Onshore;Wallonia;Elia;17.91;24.1;10.9;39.9;17.7;6.5;32.3;24.3;10.8;41.6;6.0;0.4;36.5;188.2;0.1;''
2025-12-21T08:00:00+01:00;PT15M;Onshore;Wallonia;Elia;17.77;24.3;11.1;40.3;17.6;6.3;32.1;24.5;11.2;41.8;5.9;0.4;37.2;188.2;0.09;''
2025-12-21T07:45:00+01:00;PT15M;Onshore;Wallonia;Elia;18.08;23.1;10.0;38.7;17.1;5.9;31.7;24.5;11.5;41.7;5.8;0.4;37.8;188.2;0.1;''
2025-12-21T07:30:00+01:00;PT15M;Onshore;Wallonia;Elia;20.83;23.3;10.2;39.0;17.1;5.8;31.5;24.6;11.6;41.7;5.8;0.4;39.1;188.2;0.11;''
2025-12-21T07:15:00+01:00;PT15M;Onshore;Wallonia;Elia;21.64;23.5;10.3;39.4;17.2;6.0;31.3;24.4;11.5;41.5;5.6;0.3;40.6;188.2;0.11;''
2025-12-21T07:00:00+01:00;PT15M;Onshore;Wallonia;Elia;21.01;23.8;10.5;39.7;17.2;6.3;31.0;24.2;11.4;41.1;5.5;0.3;42.9;188.2;0.11;''
2025-12-21T06:45:00+01:00;PT15M;Onshore;Wallonia;Elia;22.72;23.8;10.7;39.4;17.1;6.3;30.5;23.5;10.8;40.5;5.4;0.3;44.9;188.2;0.12;''
2025-12-21T06:30:00+01:00;PT15M;Onshore;Wallonia;Elia;22.66;24.1;11.0;39.8;17.3;6.6;30.8;23.3;10.6;40.2;5.3;0.3;46.0;188.2;0.12;''
2025-12-21T06:15:00+01:00;PT15M;Onshore;Wallonia;Elia;23.73;24.4;11.2;40.3;17.6;6.6;31.8;23.1;10.4;40.1;5.2;0.3;45.8;188.2;0.13;''
2025-12-21T06:00:00+01:00;PT15M;Onshore;Wallonia;Elia;20.1;24.9;11.7;40.8;18.0;6.5;33.2;23.2;10.2;40.0;5.1;0.3;44.7;188.2;0.11;''
2025-12-21T05:45:00+01:00;PT15M;Onshore;Wallonia;Elia;19.17;25.8;12.8;41.5;18.6;6.4;34.7;23.1;10.1;39.9;4.9;0.3;43.4;188.2;0.1;''
2025-12-21T05:30:00+01:00;PT15M;Onshore;Wallonia;Elia;14.94;26.4;13.2;42.2;19.2;6.5;36.0;23.2;10.1;39.9;4.8;0.3;43.1;188.2;0.08;''
2025-12-21T05:15:00+01:00;PT15M;Onshore;Wallonia;Elia;13.35;27.1;13.8;42.8;19.7;6.7;37.0;23.5;10.3;40.0;4.7;0.3;43.3;188.2;0.07;''
2025-12-21T05:00:00+01:00;PT15M;Onshore;Wallonia;Elia;16.21;27.6;14.3;43.6;20.4;7.1;37.8;23.7;10.6;40.4;4.6;0.3;44.4;188.2;0.09;''
2025-12-21T04:45:00+01:00;PT15M;Onshore;Wallonia;Elia;20.23;28.4;15.4;44.1;21.4;7.8;39.0;24.7;11.4;41.2;4.5;0.3;45.5;188.2;0.11;''
2025-12-21T04:30:00+01:00;PT15M;Onshore;Wallonia;Elia;21.06;28.9;15.7;44.7;22.2;8.6;40.0;25.4;12.2;41.8;4.5;0.3;45.5;188.2;0.11;''
2025-12-21T04:15:00+01:00;PT15M;Onshore;Wallonia;Elia;20.99;29.1;15.6;45.3;23.0;9.2;40.7;26.0;12.7;42.4;4.4;0.3;44.4;188.2;0.11;''
2025-12-21T04:00:00+01:00;PT15M;Onshore;Wallonia;Elia;23.17;29.4;15.6;46.2;23.8;10.2;41.4;26.5;13.1;43.0;4.3;0.3;42.6;188.2;0.12;''
2025-12-21T03:45:00+01:00;PT15M;Onshore;Wallonia;Elia;25.95;28.9;15.7;44.5;25.3;11.7;42.7;27.6;14.2;44.1;4.2;0.4;40.6;188.2;0.14;''
2025-12-21T03:30:00+01:00;PT15M;Onshore;Wallonia;Elia;30.06;29.1;15.9;44.9;26.3;12.6;43.6;28.1;14.6;44.8;4.1;0.5;39.5;188.2;0.16;''
2025-12-21T03:15:00+01:00;PT15M;Onshore;Wallonia;Elia;33.93;29.3;15.9;45.7;27.4;13.8;44.5;28.7;14.7;45.7;4.0;0.5;39.5;188.2;0.18;''
2025-12-21T03:00:00+01:00;PT15M;Onshore;Wallonia;Elia;41.4;29.5;15.8;46.4;28.5;14.9;45.7;29.4;14.3;46.7;3.8;0.4;40.5;188.2;0.22;''
